date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:19:36	5493/5493	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:19:34%20GMT	http://localhost:8080/en/our-blogs/dental-materials-equipment-turkey/img/latest_gallery_2.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-materials-equipment-turkey/img/latest_gallery_2.6e.delayed	(from http://localhost:8080/en/our-blogs/dental-materials-equipment-turkey/)
21:19:38	5493/5493	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:19:36%20GMT	http://localhost:8080/en/our-blogs/dental-materials-equipment-turkey/img/latest_gallery_3.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-materials-equipment-turkey/img/latest_gallery_3.6f.delayed	(from http://localhost:8080/en/our-blogs/dental-materials-equipment-turkey/)
21:19:40	5493/5493	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:19:38%20GMT	http://localhost:8080/en/our-blogs/dental-materials-equipment-turkey/img/latest_gallery_4.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-materials-equipment-turkey/img/latest_gallery_4.70.delayed	(from http://localhost:8080/en/our-blogs/dental-materials-equipment-turkey/)
21:19:42	5493/5493	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:19:40%20GMT	http://localhost:8080/en/our-blogs/dental-materials-equipment-turkey/img/latest_gallery_5.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-materials-equipment-turkey/img/latest_gallery_5.71.delayed	(from http://localhost:8080/en/our-blogs/dental-materials-equipment-turkey/)
21:19:44	5493/5493	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:19:42%20GMT	http://localhost:8080/en/our-blogs/dental-materials-equipment-turkey/img/latest_gallery_6.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-materials-equipment-turkey/img/latest_gallery_6.72.delayed	(from http://localhost:8080/en/our-blogs/dental-materials-equipment-turkey/)
21:19:46	5493/5493	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:19:44%20GMT	http://localhost:8080/en/our-blogs/dental-materials-equipment-turkey/img/latest_gallery_7.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-materials-equipment-turkey/img/latest_gallery_7.73.delayed	(from http://localhost:8080/en/our-blogs/dental-materials-equipment-turkey/)
21:19:48	5493/5493	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:19:46%20GMT	http://localhost:8080/en/our-blogs/dental-materials-equipment-turkey/img/latest_gallery_8.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-materials-equipment-turkey/img/latest_gallery_8.74.delayed	(from http://localhost:8080/en/our-blogs/dental-materials-equipment-turkey/)
21:19:50	5511/5511	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:19:48%20GMT	http://localhost:8080/en/our-blogs/dental-materials-equipment-turkey/js/vendor/jquery-1.11.2.min.js	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-materials-equipment-turkey/js/vendor/jquery-1.11.2.min.75.delayed	(from http://localhost:8080/en/our-blogs/dental-materials-equipment-turkey/)
21:19:54	48620/48620	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2015:53:07%20GMT	http://localhost:8080/media/images/4.45def147.fill-765x325.jpg	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/media/images/4.45def147.fill-765x325.jpg	(from http://localhost:8080/en/our-blogs/length-of-stay-dental-treatment-turkey/)
21:19:54	5508/5508	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:19:52%20GMT	http://localhost:8080/en/our-blogs/length-of-stay-dental-treatment-turkey/img/latest_gallery_1.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/length-of-stay-dental-treatment-turkey/img/latest_gallery_1.77.delayed	(from http://localhost:8080/en/our-blogs/length-of-stay-dental-treatment-turkey/)
21:19:56	5508/5508	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:19:54%20GMT	http://localhost:8080/en/our-blogs/length-of-stay-dental-treatment-turkey/img/latest_gallery_2.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/length-of-stay-dental-treatment-turkey/img/latest_gallery_2.78.delayed	(from http://localhost:8080/en/our-blogs/length-of-stay-dental-treatment-turkey/)
21:19:58	5508/5508	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:19:56%20GMT	http://localhost:8080/en/our-blogs/length-of-stay-dental-treatment-turkey/img/latest_gallery_3.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/length-of-stay-dental-treatment-turkey/img/latest_gallery_3.79.delayed	(from http://localhost:8080/en/our-blogs/length-of-stay-dental-treatment-turkey/)
21:20:00	5508/5508	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:19:58%20GMT	http://localhost:8080/en/our-blogs/length-of-stay-dental-treatment-turkey/img/latest_gallery_4.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/length-of-stay-dental-treatment-turkey/img/latest_gallery_4.7a.delayed	(from http://localhost:8080/en/our-blogs/length-of-stay-dental-treatment-turkey/)
21:20:02	5508/5508	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:00%20GMT	http://localhost:8080/en/our-blogs/length-of-stay-dental-treatment-turkey/img/latest_gallery_5.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/length-of-stay-dental-treatment-turkey/img/latest_gallery_5.7b.delayed	(from http://localhost:8080/en/our-blogs/length-of-stay-dental-treatment-turkey/)
21:20:04	5508/5508	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:02%20GMT	http://localhost:8080/en/our-blogs/length-of-stay-dental-treatment-turkey/img/latest_gallery_6.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/length-of-stay-dental-treatment-turkey/img/latest_gallery_6.7c.delayed	(from http://localhost:8080/en/our-blogs/length-of-stay-dental-treatment-turkey/)
21:20:06	5508/5508	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:04%20GMT	http://localhost:8080/en/our-blogs/length-of-stay-dental-treatment-turkey/img/latest_gallery_7.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/length-of-stay-dental-treatment-turkey/img/latest_gallery_7.7d.delayed	(from http://localhost:8080/en/our-blogs/length-of-stay-dental-treatment-turkey/)
21:20:08	5508/5508	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:06%20GMT	http://localhost:8080/en/our-blogs/length-of-stay-dental-treatment-turkey/img/latest_gallery_8.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/length-of-stay-dental-treatment-turkey/img/latest_gallery_8.7e.delayed	(from http://localhost:8080/en/our-blogs/length-of-stay-dental-treatment-turkey/)
21:20:10	5526/5526	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:08%20GMT	http://localhost:8080/en/our-blogs/length-of-stay-dental-treatment-turkey/js/vendor/jquery-1.11.2.min.js	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/length-of-stay-dental-treatment-turkey/js/vendor/jquery-1.11.2.min.7f.delayed	(from http://localhost:8080/en/our-blogs/length-of-stay-dental-treatment-turkey/)
21:20:14	5508/5508	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:12%20GMT	http://localhost:8080/en/our-blogs/dental-tourism-laws-regulations-turkey/img/latest_gallery_1.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-tourism-laws-regulations-turkey/img/latest_gallery_1.81.delayed	(from http://localhost:8080/en/our-blogs/dental-tourism-laws-regulations-turkey/)
21:20:16	5508/5508	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:14%20GMT	http://localhost:8080/en/our-blogs/dental-tourism-laws-regulations-turkey/img/latest_gallery_2.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-tourism-laws-regulations-turkey/img/latest_gallery_2.82.delayed	(from http://localhost:8080/en/our-blogs/dental-tourism-laws-regulations-turkey/)
21:20:18	5508/5508	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:16%20GMT	http://localhost:8080/en/our-blogs/dental-tourism-laws-regulations-turkey/img/latest_gallery_3.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-tourism-laws-regulations-turkey/img/latest_gallery_3.83.delayed	(from http://localhost:8080/en/our-blogs/dental-tourism-laws-regulations-turkey/)
21:20:20	5508/5508	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:18%20GMT	http://localhost:8080/en/our-blogs/dental-tourism-laws-regulations-turkey/img/latest_gallery_4.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-tourism-laws-regulations-turkey/img/latest_gallery_4.84.delayed	(from http://localhost:8080/en/our-blogs/dental-tourism-laws-regulations-turkey/)
21:20:22	210867/210867	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Sep%202024%2018:13:45%20GMT	http://localhost:8080/media/images/dental_implants_blog_1.2e16d0ba.fill-765x325.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/media/images/dental_implants_blog_1.2e16d0ba.fill-765x325.png	(from http://localhost:8080/en/our-blogs/dental-tourism-laws-regulations-turkey/)
21:20:22	5508/5508	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:20%20GMT	http://localhost:8080/en/our-blogs/dental-tourism-laws-regulations-turkey/img/latest_gallery_5.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-tourism-laws-regulations-turkey/img/latest_gallery_5.85.delayed	(from http://localhost:8080/en/our-blogs/dental-tourism-laws-regulations-turkey/)
21:20:24	5508/5508	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:22%20GMT	http://localhost:8080/en/our-blogs/dental-tourism-laws-regulations-turkey/img/latest_gallery_6.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-tourism-laws-regulations-turkey/img/latest_gallery_6.86.delayed	(from http://localhost:8080/en/our-blogs/dental-tourism-laws-regulations-turkey/)
21:20:26	5508/5508	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:24%20GMT	http://localhost:8080/en/our-blogs/dental-tourism-laws-regulations-turkey/img/latest_gallery_7.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-tourism-laws-regulations-turkey/img/latest_gallery_7.87.delayed	(from http://localhost:8080/en/our-blogs/dental-tourism-laws-regulations-turkey/)
21:20:28	5508/5508	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:26%20GMT	http://localhost:8080/en/our-blogs/dental-tourism-laws-regulations-turkey/img/latest_gallery_8.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-tourism-laws-regulations-turkey/img/latest_gallery_8.88.delayed	(from http://localhost:8080/en/our-blogs/dental-tourism-laws-regulations-turkey/)
21:20:30	5526/5526	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:28%20GMT	http://localhost:8080/en/our-blogs/dental-tourism-laws-regulations-turkey/js/vendor/jquery-1.11.2.min.js	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-tourism-laws-regulations-turkey/js/vendor/jquery-1.11.2.min.89.delayed	(from http://localhost:8080/en/our-blogs/dental-tourism-laws-regulations-turkey/)
21:20:34	31016/31016	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2017:23:01%20GMT	http://localhost:8080/media/images/141fbd7b542ae23e7090fac8cbb8ba9e.2e16d0ba.fill-765x325.jpg	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/media/images/141fbd7b542ae23e7090fac8cbb8ba9e.2e16d0ba.fill-765x325.jpg	(from http://localhost:8080/en/our-blogs/overcharged-dental-treatment-turkey/)
21:20:34	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:32%20GMT	http://localhost:8080/en/our-blogs/overcharged-dental-treatment-turkey/img/latest_gallery_1.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/overcharged-dental-treatment-turkey/img/latest_gallery_1.8b.delayed	(from http://localhost:8080/en/our-blogs/overcharged-dental-treatment-turkey/)
21:20:36	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:34%20GMT	http://localhost:8080/en/our-blogs/overcharged-dental-treatment-turkey/img/latest_gallery_2.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/overcharged-dental-treatment-turkey/img/latest_gallery_2.8c.delayed	(from http://localhost:8080/en/our-blogs/overcharged-dental-treatment-turkey/)
21:20:38	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:36%20GMT	http://localhost:8080/en/our-blogs/overcharged-dental-treatment-turkey/img/latest_gallery_3.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/overcharged-dental-treatment-turkey/img/latest_gallery_3.8d.delayed	(from http://localhost:8080/en/our-blogs/overcharged-dental-treatment-turkey/)
21:20:40	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:38%20GMT	http://localhost:8080/en/our-blogs/overcharged-dental-treatment-turkey/img/latest_gallery_4.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/overcharged-dental-treatment-turkey/img/latest_gallery_4.8e.delayed	(from http://localhost:8080/en/our-blogs/overcharged-dental-treatment-turkey/)
21:20:42	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:40%20GMT	http://localhost:8080/en/our-blogs/overcharged-dental-treatment-turkey/img/latest_gallery_5.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/overcharged-dental-treatment-turkey/img/latest_gallery_5.8f.delayed	(from http://localhost:8080/en/our-blogs/overcharged-dental-treatment-turkey/)
21:20:44	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:42%20GMT	http://localhost:8080/en/our-blogs/overcharged-dental-treatment-turkey/img/latest_gallery_6.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/overcharged-dental-treatment-turkey/img/latest_gallery_6.90.delayed	(from http://localhost:8080/en/our-blogs/overcharged-dental-treatment-turkey/)
21:20:46	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:44%20GMT	http://localhost:8080/en/our-blogs/overcharged-dental-treatment-turkey/img/latest_gallery_7.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/overcharged-dental-treatment-turkey/img/latest_gallery_7.91.delayed	(from http://localhost:8080/en/our-blogs/overcharged-dental-treatment-turkey/)
21:20:48	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:46%20GMT	http://localhost:8080/en/our-blogs/overcharged-dental-treatment-turkey/img/latest_gallery_8.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/overcharged-dental-treatment-turkey/img/latest_gallery_8.92.delayed	(from http://localhost:8080/en/our-blogs/overcharged-dental-treatment-turkey/)
21:20:50	5517/5517	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:48%20GMT	http://localhost:8080/en/our-blogs/overcharged-dental-treatment-turkey/js/vendor/jquery-1.11.2.min.js	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/overcharged-dental-treatment-turkey/js/vendor/jquery-1.11.2.min.93.delayed	(from http://localhost:8080/en/our-blogs/overcharged-dental-treatment-turkey/)
21:20:54	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:52%20GMT	http://localhost:8080/en/our-blogs/payment-plans-dental-clinics-turkey/img/latest_gallery_1.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/payment-plans-dental-clinics-turkey/img/latest_gallery_1.95.delayed	(from http://localhost:8080/en/our-blogs/payment-plans-dental-clinics-turkey/)
21:20:56	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:54%20GMT	http://localhost:8080/en/our-blogs/payment-plans-dental-clinics-turkey/img/latest_gallery_2.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/payment-plans-dental-clinics-turkey/img/latest_gallery_2.96.delayed	(from http://localhost:8080/en/our-blogs/payment-plans-dental-clinics-turkey/)
21:20:58	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:56%20GMT	http://localhost:8080/en/our-blogs/payment-plans-dental-clinics-turkey/img/latest_gallery_3.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/payment-plans-dental-clinics-turkey/img/latest_gallery_3.97.delayed	(from http://localhost:8080/en/our-blogs/payment-plans-dental-clinics-turkey/)
21:21:00	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:20:58%20GMT	http://localhost:8080/en/our-blogs/payment-plans-dental-clinics-turkey/img/latest_gallery_4.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/payment-plans-dental-clinics-turkey/img/latest_gallery_4.98.delayed	(from http://localhost:8080/en/our-blogs/payment-plans-dental-clinics-turkey/)
21:21:02	230737/230737	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Sep%202024%2015:52:14%20GMT	http://localhost:8080/media/images/dental_implants_blog_3.2e16d0ba.fill-765x325.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/media/images/dental_implants_blog_3.2e16d0ba.fill-765x325.png	(from http://localhost:8080/en/our-blogs/payment-plans-dental-clinics-turkey/)
21:21:02	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:00%20GMT	http://localhost:8080/en/our-blogs/payment-plans-dental-clinics-turkey/img/latest_gallery_5.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/payment-plans-dental-clinics-turkey/img/latest_gallery_5.99.delayed	(from http://localhost:8080/en/our-blogs/payment-plans-dental-clinics-turkey/)
21:21:04	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:02%20GMT	http://localhost:8080/en/our-blogs/payment-plans-dental-clinics-turkey/img/latest_gallery_6.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/payment-plans-dental-clinics-turkey/img/latest_gallery_6.9a.delayed	(from http://localhost:8080/en/our-blogs/payment-plans-dental-clinics-turkey/)
21:21:06	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:04%20GMT	http://localhost:8080/en/our-blogs/payment-plans-dental-clinics-turkey/img/latest_gallery_7.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/payment-plans-dental-clinics-turkey/img/latest_gallery_7.9b.delayed	(from http://localhost:8080/en/our-blogs/payment-plans-dental-clinics-turkey/)
21:21:08	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:06%20GMT	http://localhost:8080/en/our-blogs/payment-plans-dental-clinics-turkey/img/latest_gallery_8.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/payment-plans-dental-clinics-turkey/img/latest_gallery_8.9c.delayed	(from http://localhost:8080/en/our-blogs/payment-plans-dental-clinics-turkey/)
21:21:10	5517/5517	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:08%20GMT	http://localhost:8080/en/our-blogs/payment-plans-dental-clinics-turkey/js/vendor/jquery-1.11.2.min.js	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/payment-plans-dental-clinics-turkey/js/vendor/jquery-1.11.2.min.9d.delayed	(from http://localhost:8080/en/our-blogs/payment-plans-dental-clinics-turkey/)
21:21:14	27751/27751	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2015:49:15%20GMT	http://localhost:8080/media/images/773531837b469b1984dbb96ce9811a73.2e16d0ba.fill-765x325.jpg	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/media/images/773531837b469b1984dbb96ce9811a73.2e16d0ba.fill-765x325.jpg	(from http://localhost:8080/en/our-blogs/dental-tourism-accommodations-turkey/)
21:21:14	5502/5502	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:12%20GMT	http://localhost:8080/en/our-blogs/dental-tourism-accommodations-turkey/img/latest_gallery_1.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-tourism-accommodations-turkey/img/latest_gallery_1.9f.delayed	(from http://localhost:8080/en/our-blogs/dental-tourism-accommodations-turkey/)
21:21:16	5502/5502	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:14%20GMT	http://localhost:8080/en/our-blogs/dental-tourism-accommodations-turkey/img/latest_gallery_2.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-tourism-accommodations-turkey/img/latest_gallery_2.a0.delayed	(from http://localhost:8080/en/our-blogs/dental-tourism-accommodations-turkey/)
21:21:18	5502/5502	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:16%20GMT	http://localhost:8080/en/our-blogs/dental-tourism-accommodations-turkey/img/latest_gallery_3.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-tourism-accommodations-turkey/img/latest_gallery_3.a1.delayed	(from http://localhost:8080/en/our-blogs/dental-tourism-accommodations-turkey/)
21:21:20	5502/5502	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:18%20GMT	http://localhost:8080/en/our-blogs/dental-tourism-accommodations-turkey/img/latest_gallery_4.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-tourism-accommodations-turkey/img/latest_gallery_4.a2.delayed	(from http://localhost:8080/en/our-blogs/dental-tourism-accommodations-turkey/)
21:21:22	5502/5502	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:20%20GMT	http://localhost:8080/en/our-blogs/dental-tourism-accommodations-turkey/img/latest_gallery_5.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-tourism-accommodations-turkey/img/latest_gallery_5.a3.delayed	(from http://localhost:8080/en/our-blogs/dental-tourism-accommodations-turkey/)
21:21:24	5502/5502	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:22%20GMT	http://localhost:8080/en/our-blogs/dental-tourism-accommodations-turkey/img/latest_gallery_6.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-tourism-accommodations-turkey/img/latest_gallery_6.a4.delayed	(from http://localhost:8080/en/our-blogs/dental-tourism-accommodations-turkey/)
21:21:26	5502/5502	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:24%20GMT	http://localhost:8080/en/our-blogs/dental-tourism-accommodations-turkey/img/latest_gallery_7.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-tourism-accommodations-turkey/img/latest_gallery_7.a5.delayed	(from http://localhost:8080/en/our-blogs/dental-tourism-accommodations-turkey/)
21:21:28	5502/5502	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:26%20GMT	http://localhost:8080/en/our-blogs/dental-tourism-accommodations-turkey/img/latest_gallery_8.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-tourism-accommodations-turkey/img/latest_gallery_8.a6.delayed	(from http://localhost:8080/en/our-blogs/dental-tourism-accommodations-turkey/)
21:21:30	5520/5520	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:28%20GMT	http://localhost:8080/en/our-blogs/dental-tourism-accommodations-turkey/js/vendor/jquery-1.11.2.min.js	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-tourism-accommodations-turkey/js/vendor/jquery-1.11.2.min.a7.delayed	(from http://localhost:8080/en/our-blogs/dental-tourism-accommodations-turkey/)
21:21:32	5556/5556	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:30%20GMT	http://localhost:8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/img/latest_gallery_1.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/img/latest_gallery_1.a8.delayed	(from http://localhost:8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/)
21:21:34	5556/5556	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:32%20GMT	http://localhost:8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/img/latest_gallery_2.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/img/latest_gallery_2.a9.delayed	(from http://localhost:8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/)
21:21:36	5556/5556	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:34%20GMT	http://localhost:8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/img/latest_gallery_3.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/img/latest_gallery_3.aa.delayed	(from http://localhost:8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/)
21:21:38	5556/5556	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:21:36%20GMT	http://localhost:8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/img/latest_gallery_4.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/img/latest_gallery_4.ab.delayed	(from http://localhost:8080/en/our-blogs/choosing-the-right-accommodation-dental-tourism-turkey/)
